Date,Close
2013-10-28 00:00:00+00:00,196.99
2013-10-29 00:00:00+00:00,201.0
2013-10-30 00:00:00+00:00,199.67
2013-10-31 00:00:00+00:00,203.74
2013-11-01 00:00:00+00:00,203.1
2013-11-02 00:00:00+00:00,204.7
2013-11-03 00:00:00+00:00,207.75
2013-11-04 00:00:00+00:00,226.42
2013-11-05 00:00:00+00:00,247.8
2013-11-06 00:00:00+00:00,260.48
2013-11-07 00:00:00+00:00,283.0
2013-11-08 00:00:00+00:00,327.14
2013-11-09 00:00:00+00:00,356.05
2013-11-10 00:00:00+00:00,299.9
2013-11-11 00:00:00+00:00,334.0
2013-11-12 00:00:00+00:00,350.98
2013-11-13 00:00:00+00:00,391.89
2013-11-14 00:00:00+00:00,414.9
2013-11-15 00:00:00+00:00,426.19
2013-11-16 00:00:00+00:00,430.0
2013-11-17 00:00:00+00:00,464.07
2013-11-18 00:00:00+00:00,584.65
2013-11-19 00:00:00+00:00,608.05
2013-11-20 00:00:00+00:00,610.0
2013-11-21 00:00:00+00:00,700.5
2013-11-22 00:00:00+00:00,768.99
2013-11-23 00:00:00+00:00,843.14
2013-11-24 00:00:00+00:00,822.5
2013-11-25 00:00:00+00:00,807.0
2013-11-26 00:00:00+00:00,852.2
2013-11-27 00:00:00+00:00,948.46
2013-11-28 00:00:00+00:00,1005.49
2013-11-29 00:00:00+00:00,1084.1
2013-11-30 00:00:00+00:00,1110.09
2013-12-01 00:00:00+00:00,912.15
2013-12-02 00:00:00+00:00,1005.98
2013-12-03 00:00:00+00:00,1057.0
2013-12-04 00:00:00+00:00,1143.09
2013-12-05 00:00:00+00:00,1034.9
2013-12-06 00:00:00+00:00,800.01
2013-12-07 00:00:00+00:00,731.0
2013-12-08 00:00:00+00:00,727.32
2013-12-09 00:00:00+00:00,871.93
2013-12-10 00:00:00+00:00,964.87
2013-12-11 00:00:00+00:00,880.12
2013-12-12 00:00:00+00:00,864.01
2013-12-13 00:00:00+00:00,863.0
2013-12-14 00:00:00+00:00,858.42
2013-12-15 00:00:00+00:00,854.92
2013-12-16 00:00:00+00:00,722.0
2013-12-17 00:00:00+00:00,714.05
2013-12-18 00:00:00+00:00,575.0
2013-12-19 00:00:00+00:00,665.93
2013-12-20 00:00:00+00:00,651.56
2013-12-21 00:00:00+00:00,605.0
2013-12-22 00:00:00+00:00,625.0
2013-12-23 00:00:00+00:00,635.37
2013-12-24 00:00:00+00:00,647.27
2013-12-25 00:00:00+00:00,658.1
2013-12-26 00:00:00+00:00,741.41
2013-12-27 00:00:00+00:00,711.0
2013-12-28 00:00:00+00:00,710.0
2013-12-29 00:00:00+00:00,710.0
2013-12-30 00:00:00+00:00,738.49
2013-12-31 00:00:00+00:00,734.33
2014-01-01 00:00:00+00:00,746.78
2014-01-02 00:00:00+00:00,763.23
2014-01-03 00:00:00+00:00,799.78
2014-01-04 00:00:00+00:00,822.82
2014-01-05 00:00:00+00:00,908.0
2014-01-06 00:00:00+00:00,919.99
2014-01-07 00:00:00+00:00,847.03
2014-01-08 00:00:00+00:00,819.54
2014-01-09 00:00:00+00:00,782.81
2014-01-10 00:00:00+00:00,833.87
2014-01-11 00:00:00+00:00,884.41
2014-01-12 00:00:00+00:00,858.97
2014-01-13 00:00:00+00:00,812.89
2014-01-14 00:00:00+00:00,823.38
2014-01-15 00:00:00+00:00,844.15
2014-01-16 00:00:00+00:00,826.11
2014-01-17 00:00:00+00:00,786.11
2014-01-18 00:00:00+00:00,804.38
2014-01-19 00:00:00+00:00,824.99
2014-01-20 00:00:00+00:00,829.21
2014-01-21 00:00:00+00:00,818.18
2014-01-22 00:00:00+00:00,811.0
2014-01-23 00:00:00+00:00,812.25
2014-01-24 00:00:00+00:00,795.0
2014-01-25 00:00:00+00:00,809.92
2014-01-26 00:00:00+00:00,826.71
2014-01-27 00:00:00+00:00,787.3
2014-01-28 00:00:00+00:00,795.0
2014-01-29 00:00:00+00:00,801.5
2014-01-30 00:00:00+00:00,803.11
2014-01-31 00:00:00+00:00,801.46
2014-02-01 00:00:00+00:00,816.0
2014-02-02 00:00:00+00:00,819.11
2014-02-03 00:00:00+00:00,810.0
2014-02-04 00:00:00+00:00,809.48
2014-02-05 00:00:00+00:00,803.93
2014-02-06 00:00:00+00:00,780.0
2014-02-07 00:00:00+00:00,739.43
2014-02-08 00:00:00+00:00,708.41
2014-02-09 00:00:00+00:00,704.0
2014-02-10 00:00:00+00:00,659.0
2014-02-11 00:00:00+00:00,668.12
2014-02-12 00:00:00+00:00,666.57
2014-02-13 00:00:00+00:00,634.04
2014-02-14 00:00:00+00:00,681.65
2014-02-15 00:00:00+00:00,652.08
2014-02-16 00:00:00+00:00,616.77
2014-02-17 00:00:00+00:00,633.13
2014-02-18 00:00:00+00:00,623.71
2014-02-19 00:00:00+00:00,630.46
2014-02-20 00:00:00+00:00,575.17
2014-02-21 00:00:00+00:00,560.02
2014-02-22 00:00:00+00:00,593.85
2014-02-23 00:00:00+00:00,626.27
2014-02-24 00:00:00+00:00,554.0
2014-02-25 00:00:00+00:00,517.51
2014-02-26 00:00:00+00:00,588.0
2014-02-27 00:00:00+00:00,584.68
2014-02-28 00:00:00+00:00,575.5
2014-03-01 00:00:00+00:00,571.71
2014-03-02 00:00:00+00:00,561.9
2014-03-03 00:00:00+00:00,683.01
2014-03-04 00:00:00+00:00,674.66
2014-03-05 00:00:00+00:00,663.5
2014-03-06 00:00:00+00:00,658.99
2014-03-07 00:00:00+00:00,622.94
2014-03-08 00:00:00+00:00,612.27
2014-03-09 00:00:00+00:00,643.3
2014-03-10 00:00:00+00:00,615.01
2014-03-11 00:00:00+00:00,625.48
2014-03-12 00:00:00+00:00,644.99
2014-03-13 00:00:00+00:00,643.91
2014-03-14 00:00:00+00:00,631.95
2014-03-15 00:00:00+00:00,639.77
2014-03-16 00:00:00+00:00,632.31
2014-03-17 00:00:00+00:00,627.6
2014-03-18 00:00:00+00:00,617.31
2014-03-19 00:00:00+00:00,610.0
2014-03-20 00:00:00+00:00,592.0
2014-03-21 00:00:00+00:00,582.0
2014-03-22 00:00:00+00:00,559.38
2014-03-23 00:00:00+00:00,564.99
2014-03-24 00:00:00+00:00,572.08
2014-03-25 00:00:00+00:00,585.0
2014-03-26 00:00:00+00:00,584.0
2014-03-27 00:00:00+00:00,517.66
2014-03-28 00:00:00+00:00,485.21
2014-03-29 00:00:00+00:00,500.0
2014-03-30 00:00:00+00:00,452.74
2014-03-31 00:00:00+00:00,454.0
2014-04-01 00:00:00+00:00,478.8
2014-04-02 00:00:00+00:00,437.33
2014-04-03 00:00:00+00:00,449.93
2014-04-04 00:00:00+00:00,448.1
2014-04-05 00:00:00+00:00,454.84
2014-04-06 00:00:00+00:00,457.71
2014-04-07 00:00:00+00:00,453.65
2014-04-08 00:00:00+00:00,454.19
2014-04-09 00:00:00+00:00,445.64
2014-04-10 00:00:00+00:00,393.3
2014-04-11 00:00:00+00:00,420.57
2014-04-12 00:00:00+00:00,424.15
2014-04-13 00:00:00+00:00,410.59
2014-04-14 00:00:00+00:00,458.4
2014-04-15 00:00:00+00:00,494.15
2014-04-16 00:00:00+00:00,512.49
2014-04-17 00:00:00+00:00,500.0
2014-04-18 00:00:00+00:00,484.6
2014-04-19 00:00:00+00:00,505.21
2014-04-20 00:00:00+00:00,497.04
2014-04-21 00:00:00+00:00,496.07
2014-04-22 00:00:00+00:00,492.0
2014-04-23 00:00:00+00:00,489.75
2014-04-24 00:00:00+00:00,492.52
2014-04-25 00:00:00+00:00,460.57
2014-04-26 00:00:00+00:00,464.6
2014-04-27 00:00:00+00:00,445.0
2014-04-28 00:00:00+00:00,447.99
2014-04-29 00:00:00+00:00,439.86
2014-04-30 00:00:00+00:00,447.56
2014-05-01 00:00:00+00:00,459.19
2014-05-02 00:00:00+00:00,452.17
2014-05-03 00:00:00+00:00,434.5
2014-05-04 00:00:00+00:00,438.4
2014-05-05 00:00:00+00:00,427.22
2014-05-06 00:00:00+00:00,428.4
2014-05-07 00:00:00+00:00,448.97
2014-05-08 00:00:00+00:00,442.87
2014-05-09 00:00:00+00:00,449.92
2014-05-10 00:00:00+00:00,453.7
2014-05-11 00:00:00+00:00,438.45
2014-05-12 00:00:00+00:00,441.51
2014-05-13 00:00:00+00:00,439.2
2014-05-14 00:00:00+00:00,445.32
2014-05-15 00:00:00+00:00,448.39
2014-05-16 00:00:00+00:00,451.64
2014-05-17 00:00:00+00:00,450.89
2014-05-18 00:00:00+00:00,445.99
2014-05-19 00:00:00+00:00,447.78
2014-05-20 00:00:00+00:00,489.91
2014-05-21 00:00:00+00:00,496.23
2014-05-22 00:00:00+00:00,520.8
2014-05-23 00:00:00+00:00,531.15
2014-05-24 00:00:00+00:00,525.22
2014-05-25 00:00:00+00:00,573.79
2014-05-26 00:00:00+00:00,582.54
2014-05-27 00:00:00+00:00,579.81
2014-05-28 00:00:00+00:00,572.56
2014-05-29 00:00:00+00:00,567.5
2014-05-30 00:00:00+00:00,613.0
2014-05-31 00:00:00+00:00,622.0
2014-06-01 00:00:00+00:00,638.85
2014-06-02 00:00:00+00:00,641.43
2014-06-03 00:00:00+00:00,666.1
2014-06-04 00:00:00+00:00,644.9
2014-06-05 00:00:00+00:00,659.87
2014-06-06 00:00:00+00:00,652.09
2014-06-07 00:00:00+00:00,656.0
2014-06-08 00:00:00+00:00,652.57
2014-06-09 00:00:00+00:00,650.12
2014-06-10 00:00:00+00:00,647.81
2014-06-11 00:00:00+00:00,635.85
2014-06-12 00:00:00+00:00,604.0
2014-06-13 00:00:00+00:00,578.12
2014-06-14 00:00:00+00:00,552.01
2014-06-15 00:00:00+00:00,570.0
2014-06-16 00:00:00+00:00,595.89
2014-06-17 00:00:00+00:00,598.88
2014-06-18 00:00:00+00:00,608.49
2014-06-19 00:00:00+00:00,605.77
2014-06-20 00:00:00+00:00,595.25
2014-06-21 00:00:00+00:00,592.17
2014-06-22 00:00:00+00:00,597.72
2014-06-23 00:00:00+00:00,589.22
2014-06-24 00:00:00+00:00,586.04
2014-06-25 00:00:00+00:00,570.05
2014-06-26 00:00:00+00:00,570.71
2014-06-27 00:00:00+00:00,587.83
2014-06-28 00:00:00+00:00,597.75
2014-06-29 00:00:00+00:00,593.16
2014-06-30 00:00:00+00:00,643.41
2014-07-01 00:00:00+00:00,653.9
2014-07-02 00:00:00+00:00,653.2
2014-07-03 00:00:00+00:00,644.37
2014-07-04 00:00:00+00:00,633.97
2014-07-05 00:00:00+00:00,629.99
2014-07-06 00:00:00+00:00,637.2
2014-07-07 00:00:00+00:00,627.0
2014-07-08 00:00:00+00:00,624.95
2014-07-09 00:00:00+00:00,624.48
2014-07-10 00:00:00+00:00,617.6
2014-07-11 00:00:00+00:00,634.91
2014-07-12 00:00:00+00:00,634.07
2014-07-13 00:00:00+00:00,629.92
2014-07-14 00:00:00+00:00,623.99
2014-07-15 00:00:00+00:00,624.98
2014-07-16 00:00:00+00:00,620.0
2014-07-17 00:00:00+00:00,625.4
2014-07-18 00:00:00+00:00,625.55
2014-07-19 00:00:00+00:00,631.96
2014-07-20 00:00:00+00:00,625.0
2014-07-21 00:00:00+00:00,621.99
2014-07-22 00:00:00+00:00,622.15
2014-07-23 00:00:00+00:00,618.32
2014-07-24 00:00:00+00:00,598.99
2014-07-25 00:00:00+00:00,600.11
2014-07-26 00:00:00+00:00,596.12
2014-07-27 00:00:00+00:00,595.28
2014-07-28 00:00:00+00:00,590.52
2014-07-29 00:00:00+00:00,585.0
2014-07-30 00:00:00+00:00,567.1
2014-07-31 00:00:00+00:00,588.5
2014-08-01 00:00:00+00:00,598.99
2014-08-02 00:00:00+00:00,593.65
2014-08-03 00:00:00+00:00,586.15
2014-08-04 00:00:00+00:00,587.92
2014-08-05 00:00:00+00:00,580.3
2014-08-06 00:00:00+00:00,582.04
2014-08-07 00:00:00+00:00,589.98
2014-08-08 00:00:00+00:00,591.25
2014-08-09 00:00:00+00:00,587.44
2014-08-10 00:00:00+00:00,587.5
2014-08-11 00:00:00+00:00,578.98
2014-08-12 00:00:00+00:00,570.49
2014-08-13 00:00:00+00:00,547.08
2014-08-14 00:00:00+00:00,515.76
2014-08-15 00:00:00+00:00,495.19
2014-08-16 00:00:00+00:00,512.0
2014-08-17 00:00:00+00:00,487.5
2014-08-18 00:00:00+00:00,463.43
2014-08-19 00:00:00+00:00,493.9
2014-08-20 00:00:00+00:00,522.05
2014-08-21 00:00:00+00:00,526.52
2014-08-22 00:00:00+00:00,512.0
2014-08-23 00:00:00+00:00,497.0
2014-08-24 00:00:00+00:00,511.47
2014-08-25 00:00:00+00:00,506.22
2014-08-26 00:00:00+00:00,512.78
2014-08-27 00:00:00+00:00,516.51
2014-08-28 00:00:00+00:00,509.74
2014-08-29 00:00:00+00:00,509.43
2014-08-30 00:00:00+00:00,502.64
2014-08-31 00:00:00+00:00,477.78
2014-09-01 00:00:00+00:00,483.08
2014-09-02 00:00:00+00:00,477.0
2014-09-03 00:00:00+00:00,474.63
2014-09-04 00:00:00+00:00,486.3
2014-09-05 00:00:00+00:00,480.54
2014-09-06 00:00:00+00:00,482.9
2014-09-07 00:00:00+00:00,479.78
2014-09-08 00:00:00+00:00,469.73
2014-09-09 00:00:00+00:00,469.56
2014-09-10 00:00:00+00:00,483.0
2014-09-11 00:00:00+00:00,474.17
2014-09-12 00:00:00+00:00,471.55
2014-09-13 00:00:00+00:00,479.76
2014-09-14 00:00:00+00:00,477.35
2014-09-15 00:00:00+00:00,474.61
2014-09-16 00:00:00+00:00,465.89
2014-09-17 00:00:00+00:00,447.93
2014-09-18 00:00:00+00:00,418.93
2014-09-19 00:00:00+00:00,400.0
2014-09-20 00:00:00+00:00,408.19
2014-09-21 00:00:00+00:00,404.62
2014-09-22 00:00:00+00:00,402.4
2014-09-23 00:00:00+00:00,437.71
2014-09-24 00:00:00+00:00,429.63
2014-09-25 00:00:00+00:00,409.66
2014-09-26 00:00:00+00:00,405.6
2014-09-27 00:00:00+00:00,400.8
2014-09-28 00:00:00+00:00,381.91
2014-09-29 00:00:00+00:00,374.83
2014-09-30 00:00:00+00:00,392.64
2014-10-01 00:00:00+00:00,385.12
2014-10-02 00:00:00+00:00,377.3
2014-10-03 00:00:00+00:00,361.9
2014-10-04 00:00:00+00:00,328.0
2014-10-05 00:00:00+00:00,321.63
2014-10-06 00:00:00+00:00,330.25
2014-10-07 00:00:00+00:00,329.28
2014-10-08 00:00:00+00:00,346.71
2014-10-09 00:00:00+00:00,373.98
2014-10-10 00:00:00+00:00,358.54
2014-10-11 00:00:00+00:00,363.89
2014-10-12 00:00:00+00:00,375.01
2014-10-13 00:00:00+00:00,384.0
2014-10-14 00:00:00+00:00,412.41
2014-10-15 00:00:00+00:00,391.53
2014-10-16 00:00:00+00:00,372.4
2014-10-17 00:00:00+00:00,378.5
2014-10-18 00:00:00+00:00,391.51
2014-10-19 00:00:00+00:00,388.9
2014-10-20 00:00:00+00:00,383.14
2014-10-21 00:00:00+00:00,386.43
2014-10-22 00:00:00+00:00,384.92
2014-10-23 00:00:00+00:00,361.75
2014-10-24 00:00:00+00:00,359.47
2014-10-25 00:00:00+00:00,348.09
2014-10-26 00:00:00+00:00,354.38
2014-10-27 00:00:00+00:00,354.73
2014-10-28 00:00:00+00:00,354.54
2014-10-29 00:00:00+00:00,341.67
2014-10-30 00:00:00+00:00,346.98
2014-10-31 00:00:00+00:00,341.82
2014-11-01 00:00:00+00:00,322.97
2014-11-02 00:00:00+00:00,326.65
2014-11-03 00:00:00+00:00,328.14
2014-11-04 00:00:00+00:00,330.58
2014-11-05 00:00:00+00:00,341.9
2014-11-06 00:00:00+00:00,346.98
2014-11-07 00:00:00+00:00,342.0
2014-11-08 00:00:00+00:00,344.11
2014-11-09 00:00:00+00:00,355.71
2014-11-10 00:00:00+00:00,374.32
2014-11-11 00:00:00+00:00,365.09
2014-11-12 00:00:00+00:00,419.06
2014-11-13 00:00:00+00:00,383.55
2014-11-14 00:00:00+00:00,397.5
2014-11-15 00:00:00+00:00,374.87
2014-11-16 00:00:00+00:00,384.72
2014-11-17 00:00:00+00:00,380.6
2014-11-18 00:00:00+00:00,378.34
2014-11-19 00:00:00+00:00,377.55
2014-11-20 00:00:00+00:00,361.2
2014-11-21 00:00:00+00:00,357.02
2014-11-22 00:00:00+00:00,358.22
2014-11-23 00:00:00+00:00,363.56
2014-11-24 00:00:00+00:00,382.01
2014-11-25 00:00:00+00:00,379.48
2014-11-26 00:00:00+00:00,367.92
2014-11-27 00:00:00+00:00,371.25
2014-11-28 00:00:00+00:00,375.26
2014-11-29 00:00:00+00:00,377.16
2014-11-30 00:00:00+00:00,376.43
2014-12-01 00:00:00+00:00,377.0
2014-12-02 00:00:00+00:00,380.0
2014-12-03 00:00:00+00:00,379.38
2014-12-04 00:00:00+00:00,372.02
2014-12-05 00:00:00+00:00,373.97
2014-12-06 00:00:00+00:00,374.36
2014-12-07 00:00:00+00:00,376.02
2014-12-08 00:00:00+00:00,366.99
2014-12-09 00:00:00+00:00,352.53
2014-12-10 00:00:00+00:00,349.99
2014-12-11 00:00:00+00:00,357.0
2014-12-12 00:00:00+00:00,356.51
2014-12-13 00:00:00+00:00,348.63
2014-12-14 00:00:00+00:00,353.87
2014-12-15 00:00:00+00:00,351.86
2014-12-16 00:00:00+00:00,335.47
2014-12-17 00:00:00+00:00,317.36
2014-12-18 00:00:00+00:00,317.11
2014-12-19 00:00:00+00:00,315.71
2014-12-20 00:00:00+00:00,325.34
2014-12-21 00:00:00+00:00,327.92
2014-12-22 00:00:00+00:00,332.18
2014-12-23 00:00:00+00:00,336.3
2014-12-24 00:00:00+00:00,325.7
2014-12-25 00:00:00+00:00,318.38
2014-12-26 00:00:00+00:00,329.24
2014-12-27 00:00:00+00:00,314.0
2014-12-28 00:00:00+00:00,317.66
2014-12-29 00:00:00+00:00,312.7
2014-12-30 00:00:00+00:00,314.0
2014-12-31 00:00:00+00:00,316.67
2015-01-01 00:00:00+00:00,315.38
2015-01-02 00:00:00+00:00,315.95
2015-01-03 00:00:00+00:00,300.0
2015-01-04 00:00:00+00:00,267.46
2015-01-05 00:00:00+00:00,276.8
2015-01-06 00:00:00+00:00,276.8
2015-01-07 00:00:00+00:00,276.8
2015-01-08 00:00:00+00:00,276.8
2015-01-09 00:00:00+00:00,276.8
2015-01-10 00:00:00+00:00,278.86
2015-01-11 00:00:00+00:00,271.0
2015-01-12 00:00:00+00:00,270.97
2015-01-13 00:00:00+00:00,232.55
2015-01-14 00:00:00+00:00,180.79
2015-01-15 00:00:00+00:00,218.83
2015-01-16 00:00:00+00:00,206.6
2015-01-17 00:00:00+00:00,198.56
2015-01-18 00:00:00+00:00,209.34
2015-01-19 00:00:00+00:00,212.28
2015-01-20 00:00:00+00:00,211.78
2015-01-21 00:00:00+00:00,214.53
2015-01-22 00:00:00+00:00,233.87
2015-01-23 00:00:00+00:00,232.9
2015-01-24 00:00:00+00:00,244.77
2015-01-25 00:00:00+00:00,247.91
2015-01-26 00:00:00+00:00,262.98
2015-01-27 00:00:00+00:00,265.59
2015-01-28 00:00:00+00:00,239.01
2015-01-29 00:00:00+00:00,235.45
2015-01-30 00:00:00+00:00,231.6
2015-01-31 00:00:00+00:00,230.59
2015-02-01 00:00:00+00:00,224.0
2015-02-02 00:00:00+00:00,226.1
2015-02-03 00:00:00+00:00,233.57
2015-02-04 00:00:00+00:00,224.83
2015-02-05 00:00:00+00:00,216.25
2015-02-06 00:00:00+00:00,223.01
2015-02-07 00:00:00+00:00,227.95
2015-02-08 00:00:00+00:00,222.49
2015-02-09 00:00:00+00:00,219.8
2015-02-10 00:00:00+00:00,220.11
2015-02-11 00:00:00+00:00,222.78
2015-02-12 00:00:00+00:00,222.54
2015-02-13 00:00:00+00:00,236.99
2015-02-14 00:00:00+00:00,246.57
2015-02-15 00:00:00+00:00,243.97
2015-02-16 00:00:00+00:00,237.38
2015-02-17 00:00:00+00:00,245.13
2015-02-18 00:00:00+00:00,234.97
2015-02-19 00:00:00+00:00,242.03
2015-02-20 00:00:00+00:00,243.97
2015-02-21 00:00:00+00:00,244.07
2015-02-22 00:00:00+00:00,234.15
2015-02-23 00:00:00+00:00,237.45
2015-02-24 00:00:00+00:00,240.18
2015-02-25 00:00:00+00:00,238.89
2015-02-26 00:00:00+00:00,237.65
2015-02-27 00:00:00+00:00,254.54
2015-02-28 00:00:00+00:00,252.0
2015-03-01 00:00:00+00:00,247.87
2015-03-02 00:00:00+00:00,264.96
2015-03-03 00:00:00+00:00,279.0
2015-03-04 00:00:00+00:00,279.38
2015-03-05 00:00:00+00:00,268.44
2015-03-06 00:00:00+00:00,272.12
2015-03-07 00:00:00+00:00,276.46
2015-03-08 00:00:00+00:00,274.75
2015-03-09 00:00:00+00:00,287.63
2015-03-10 00:00:00+00:00,293.0
2015-03-11 00:00:00+00:00,294.5
2015-03-12 00:00:00+00:00,297.22
2015-03-13 00:00:00+00:00,288.15
2015-03-14 00:00:00+00:00,283.43
2015-03-15 00:00:00+00:00,285.87
2015-03-16 00:00:00+00:00,289.0
2015-03-17 00:00:00+00:00,288.26
2015-03-18 00:00:00+00:00,265.58
2015-03-19 00:00:00+00:00,254.93
2015-03-20 00:00:00+00:00,262.97
2015-03-21 00:00:00+00:00,260.0
2015-03-22 00:00:00+00:00,268.25
2015-03-23 00:00:00+00:00,262.18
2015-03-24 00:00:00+00:00,247.41
2015-03-25 00:00:00+00:00,244.1
2015-03-26 00:00:00+00:00,253.0
2015-03-27 00:00:00+00:00,248.56
2015-03-28 00:00:00+00:00,251.19
2015-03-29 00:00:00+00:00,244.2
2015-03-30 00:00:00+00:00,247.85
2015-03-31 00:00:00+00:00,242.92
2015-04-01 00:00:00+00:00,245.0
2015-04-02 00:00:00+00:00,253.64
2015-04-03 00:00:00+00:00,254.07
2015-04-04 00:00:00+00:00,252.5
2015-04-05 00:00:00+00:00,256.98
2015-04-06 00:00:00+00:00,255.0
2015-04-07 00:00:00+00:00,255.52
2015-04-08 00:00:00+00:00,243.89
2015-04-09 00:00:00+00:00,242.39
2015-04-10 00:00:00+00:00,235.0
2015-04-11 00:00:00+00:00,236.21
2015-04-12 00:00:00+00:00,236.31
2015-04-13 00:00:00+00:00,224.97
2015-04-14 00:00:00+00:00,216.97
2015-04-15 00:00:00+00:00,219.83
2015-04-16 00:00:00+00:00,228.52
2015-04-17 00:00:00+00:00,223.94
2015-04-18 00:00:00+00:00,222.93
2015-04-19 00:00:00+00:00,223.26
2015-04-20 00:00:00+00:00,224.27
2015-04-21 00:00:00+00:00,226.33
2015-04-22 00:00:00+00:00,237.19
2015-04-23 00:00:00+00:00,234.9
2015-04-24 00:00:00+00:00,231.55
2015-04-25 00:00:00+00:00,228.12
2015-04-26 00:00:00+00:00,218.01
2015-04-27 00:00:00+00:00,221.54
2015-04-28 00:00:00+00:00,225.12
2015-04-29 00:00:00+00:00,226.07
2015-04-30 00:00:00+00:00,236.76
2015-05-01 00:00:00+00:00,234.17
2015-05-02 00:00:00+00:00,234.75
2015-05-03 00:00:00+00:00,240.74
2015-05-04 00:00:00+00:00,237.01
2015-05-05 00:00:00+00:00,233.68
2015-05-06 00:00:00+00:00,234.41
2015-05-07 00:00:00+00:00,236.82
2015-05-08 00:00:00+00:00,245.0
2015-05-09 00:00:00+00:00,241.37
2015-05-10 00:00:00+00:00,239.96
2015-05-11 00:00:00+00:00,242.36
2015-05-12 00:00:00+00:00,241.94
2015-05-13 00:00:00+00:00,243.44
2015-05-14 00:00:00+00:00,237.5
2015-05-15 00:00:00+00:00,237.4
2015-05-16 00:00:00+00:00,235.57
2015-05-17 00:00:00+00:00,236.55
2015-05-18 00:00:00+00:00,235.96
2015-05-19 00:00:00+00:00,233.05
2015-05-20 00:00:00+00:00,233.77
2015-05-21 00:00:00+00:00,235.36
2015-05-22 00:00:00+00:00,239.8
2015-05-23 00:00:00+00:00,238.55
2015-05-24 00:00:00+00:00,240.79
2015-05-25 00:00:00+00:00,235.56
2015-05-26 00:00:00+00:00,236.19
2015-05-27 00:00:00+00:00,235.42
2015-05-28 00:00:00+00:00,236.07
2015-05-29 00:00:00+00:00,236.0
2015-05-30 00:00:00+00:00,231.06
2015-05-31 00:00:00+00:00,231.52
2015-06-01 00:00:00+00:00,222.64
2015-06-02 00:00:00+00:00,225.42
2015-06-03 00:00:00+00:00,226.89
2015-06-04 00:00:00+00:00,224.9
2015-06-05 00:00:00+00:00,224.82
2015-06-06 00:00:00+00:00,224.79
2015-06-07 00:00:00+00:00,222.5
2015-06-08 00:00:00+00:00,229.2
2015-06-09 00:00:00+00:00,229.02
2015-06-10 00:00:00+00:00,228.31
2015-06-11 00:00:00+00:00,228.49
2015-06-12 00:00:00+00:00,229.66
2015-06-13 00:00:00+00:00,230.48
2015-06-14 00:00:00+00:00,232.1
2015-06-15 00:00:00+00:00,236.89
2015-06-16 00:00:00+00:00,246.1
2015-06-17 00:00:00+00:00,251.0
2015-06-18 00:00:00+00:00,247.91
2015-06-19 00:00:00+00:00,245.0
2015-06-20 00:00:00+00:00,244.62
2015-06-21 00:00:00+00:00,242.0
2015-06-22 00:00:00+00:00,245.95
2015-06-23 00:00:00+00:00,244.67
2015-06-24 00:00:00+00:00,241.43
2015-06-25 00:00:00+00:00,241.57
2015-06-26 00:00:00+00:00,241.25
2015-06-27 00:00:00+00:00,247.7
2015-06-28 00:00:00+00:00,247.34
2015-06-29 00:00:00+00:00,254.36
2015-06-30 00:00:00+00:00,261.78
2015-07-01 00:00:00+00:00,258.55
2015-07-02 00:00:00+00:00,254.97
2015-07-03 00:00:00+00:00,255.37
2015-07-04 00:00:00+00:00,257.16
2015-07-05 00:00:00+00:00,269.95
2015-07-06 00:00:00+00:00,275.0
2015-07-07 00:00:00+00:00,266.52
2015-07-08 00:00:00+00:00,269.51
2015-07-09 00:00:00+00:00,268.5
2015-07-10 00:00:00+00:00,293.12
2015-07-11 00:00:00+00:00,294.0
2015-07-12 00:00:00+00:00,308.93
2015-07-13 00:00:00+00:00,288.04
2015-07-14 00:00:00+00:00,290.1
2015-07-15 00:00:00+00:00,291.3
2015-07-16 00:00:00+00:00,276.8
2015-07-17 00:00:00+00:00,279.5
2015-07-18 00:00:00+00:00,277.07
2015-07-19 00:00:00+00:00,275.83
2015-07-20 00:00:00+00:00,278.64
2015-07-21 00:00:00+00:00,279.8
2015-07-22 00:00:00+00:00,276.12
2015-07-23 00:00:00+00:00,277.18
2015-07-24 00:00:00+00:00,288.77
2015-07-25 00:00:00+00:00,288.49
2015-07-26 00:00:00+00:00,291.28
2015-07-27 00:00:00+00:00,295.16
2015-07-28 00:00:00+00:00,293.99
2015-07-29 00:00:00+00:00,291.15
2015-07-30 00:00:00+00:00,287.4
2015-07-31 00:00:00+00:00,286.11
2015-08-01 00:00:00+00:00,281.28
2015-08-02 00:00:00+00:00,281.99
2015-08-03 00:00:00+00:00,283.76
2015-08-04 00:00:00+00:00,284.76
2015-08-05 00:00:00+00:00,282.16
2015-08-06 00:00:00+00:00,277.83
2015-08-07 00:00:00+00:00,279.89
2015-08-08 00:00:00+00:00,269.87
2015-08-09 00:00:00+00:00,262.85
2015-08-10 00:00:00+00:00,264.06
2015-08-11 00:00:00+00:00,265.9
2015-08-12 00:00:00+00:00,269.03
2015-08-13 00:00:00+00:00,265.44
2015-08-14 00:00:00+00:00,266.5
2015-08-15 00:00:00+00:00,263.34
2015-08-16 00:00:00+00:00,256.0
2015-08-17 00:00:00+00:00,258.13
2015-08-18 00:00:00+00:00,252.39
2015-08-19 00:00:00+00:00,232.17
2015-08-20 00:00:00+00:00,235.83
2015-08-21 00:00:00+00:00,233.81
2015-08-22 00:00:00+00:00,226.34
2015-08-23 00:00:00+00:00,227.81
2015-08-24 00:00:00+00:00,216.24
